"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","IN","0.00000","0.001988053516",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","GB","0.00000","0.009534875526",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","DE","0.00000","0.023357542060",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CZ","0.00000","0.004187566760",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","CR","0.00000","0.012186174029",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","CA","0.00000","0.025327596776",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","AU","0.00000","0.024441617150",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","3","100","Song","US","0.00000","0.045762718930",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","440","100","Song","US","0.00000","0.848273878828",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","SE","0.00000","0.007938029021",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","MX","0.00000","0.000729275898",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","FR","0.00000","0.086709801762",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","DE","0.00000","0.007615131485",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CA","0.00000","0.002438270174",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","BR","0.00000","0.000198463851",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","AT","0.00000","0.000092931485",
"2026-02-24","2026-02-24","2026-01","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","AS","0.00000","0.000709849542",
"2026-02-20","2026-02-20","2025-12","Amazon Prime (Streaming)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","17","100","Song","US","0.00000","0.047026403276",
"2026-02-19","2026-02-19","2025-12","TikTok (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","77","100","Song","US","0.00000","0.056193036254",
"2026-02-19","2026-02-19","2025-12","TikTok (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","MG","0.00000","0.000729779718",
"2026-02-19","2026-02-19","2025-12","TikTok (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","FR","0.00000","0.000729779718",
"2026-02-19","2026-02-19","2025-12","TikTok (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CY","0.00000","0.000729779718",
"2026-02-19","2026-02-19","2025-12","TikTok (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","BJ","0.00000","0.000729779718",
"2026-02-19","2026-02-19","2025-12","TikTok","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","945","100","Song","US","0.00000","0.862052260714",
"2026-02-19","2026-02-19","2025-12","TikTok","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","MX","0.00000","0.001824449197",
"2026-02-19","2026-02-19","2025-12","TikTok","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","CA","0.00000","0.001824449197",
"2026-02-11","2026-02-11","2025-12","Pandora","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","US","0.00000","0.011496951188",
"2026-02-11","2026-02-11","2025-11","TikTok (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","34","100","Song","US","0.00000","0.028327762839",
"2026-02-11","2026-02-11","2025-11","TikTok (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","MX","0.00000","0.001666338958",
"2026-02-11","2026-02-11","2025-11","TikTok (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","GP","0.00000","0.000833169479",
"2026-02-11","2026-02-11","2025-11","TikTok (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","FR","0.00000","0.002499508515",
"2026-02-11","2026-02-11","2025-11","TikTok (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","CY","0.00000","0.002499508515",
"2026-02-11","2026-02-11","2025-11","TikTok (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","BY","0.00000","0.001666338958",
"2026-02-11","2026-02-11","2025-11","TikTok (Social Media Pack)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","BF","0.00000","0.000833169479",
"2026-02-11","2026-02-11","2025-11","TikTok","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","614","100","Song","US","0.00000","0.639457588263",
"2026-02-11","2026-02-11","2025-11","TikTok","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","TH","0.00000","0.001041461849",
"2026-02-11","2026-02-11","2025-12","Pandora","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","US","0.00000","0.014000000383",
"2026-02-06","2026-02-06","2025-12","Tidal","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","US","0.00000","0.037012855077",
"2026-02-06","2026-02-06","2025-12","Tidal","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","PL","0.00000","0.024046965129",
"2026-02-06","2026-02-06","2025-12","Tidal","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","MX","0.00000","0.013255128954",
"2026-02-06","2026-02-06","2025-12","Tidal","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","6","100","Song","FR","0.00000","0.071179404962",
"2026-01-27","2026-01-27","2025-10","Deezer","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","17","100","Song","US","0.00000","0.059436679860",
"2026-01-27","2026-01-27","2025-09","Deezer","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","28","100","Song","US","0.00000","0.070246665194",
"2026-01-27","2026-01-27","2025-08","Deezer","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","12","100","Song","US","0.00000","0.019700812375",
"2026-01-27","2026-01-27","2025-07","Deezer","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","US","0.00000","0.006739833987",
"2026-01-27","2026-01-27","2025-12","YouTube (Audio)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","8","100","Song","US","0.00000","0.020006390238",
"2026-01-27","2026-01-27","2025-12","YouTube (Audio)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CA","0.00000","0.001668916268",
"2026-01-27","2026-01-27","2025-12","YouTube (Red) - Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","14","100","Song","US","0.00000","0.018075791007",
"2026-01-27","2026-01-27","2025-12","YouTube (Red) - Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","US","0.00000","0.001103189685",
"2026-01-27","2026-01-27","2025-12","YouTube (Red) - Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","US","0.00000","0.002024537081",
"2026-01-27","2026-01-27","2025-12","YouTube (Red) - Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","658","100","Song","US","0.00000","1.027423168006",
"2026-01-26","2026-01-26","2025-12","YouTube (Ads)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","US","0.00000","0.004143048330",
"2026-01-26","2026-01-26","2025-12","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","194","100","Song","US","0.00000","0.467025372521",
"2026-01-26","2026-01-26","2025-12","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","FR","0.00000","0.002803345416",
"2026-01-26","2026-01-26","2025-12","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","DE","0.00000","0.000341884201",
"2026-01-26","2026-01-26","2025-12","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","BR","0.00000","0.001242546881",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","5","100","Song","US","0.00000","0.003725589990",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","PL","0.00000","0.000047215080",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","CA","0.00000","0.000255281539",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","YT","0.00000","0.002249518518",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","VI","0.00000","0.000053083622",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3365","100","Song","US","0.00000","14.682234450860",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","US","0.00000","0.001800375057",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","25","100","Song","US","0.00000","0.007485190847",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","SA","0.00000","0.003323861674",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","PR","0.00000","0.000162852016",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","PL","0.00000","0.003663170052",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","NZ","0.00000","0.007284726813",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","NL","0.00000","0.000420134195",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","MY","0.00000","0.000074423771",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","66","100","Song","MX","0.00000","0.060333671171",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","MQ","0.00000","0.001520085530",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","JP","0.00000","0.003066179368",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","IT","0.00000","0.004834344137",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","IN","0.00000","0.001486474794",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","GB","0.00000","0.006018322311",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","6","100","Song","FR","0.00000","0.011054330862",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","DO","0.00000","0.000133642686",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","DK","0.00000","0.010082820552",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","39","100","Song","DE","0.00000","0.064701066160",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CZ","0.00000","0.001083946223",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","CR","0.00000","0.000989516061",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CO","0.00000","0.000027208690",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CH","0.00000","0.000326104160",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","12","100","Song","CA","0.00000","0.045360088460",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","11","100","Song","BR","0.00000","0.005626997318",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","BO","0.00000","0.000248079238",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","BG","0.00000","0.000258482561",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","BE","0.00000","0.005551373163",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","BA","0.00000","0.001484074027",
